"key","value"
"470321","47032100007"
"470329","47032900009"
"470411","47041100008"
"470419","47041900000"
"470421","47042100006"
"470429","47042900008"
"470500","47050000000"
"470610","47061000007"
"470620","47062000005"
"470630","47063000003"
"470691","47069100009"
"470693","47069300007"
"470710","47071000006"
"470720","47072000004"
"470790","47079000009"
"480100","48010000003"
"480220","48022000008"
"480240","48024000004"
"480254","48025400007"
"480411","48041100007"
"480419","48041900009"
"480421","48042100005"
"480429","48042900007"
"480431","48043100003"
"480439","48043900005"
"480441","48044100001"
"480442","48044200000"
"480449","48044900003"
"480451","48045100008"
"480452","48045200007"
"480459","48045900000"
"480511","48051100006"
"480512","48051200005"
"480530","48053000003"
"480550","48055000008"
"480610","48061000006"
"480620","48062000004"
"480630","48063000002"
"480640","48064000000"
"480700","48070000007"
"480840","48084000008"
"480920","48092000001"
"481029","48102900009"
"481031","48103100005"
"481110","48111000009"
"481141","48114100002"
"481149","48114900004"
"481151","48115100009"
"481159","48115900001"
"481160","48116000008"
"481200","48120000000"
"481310","48131000007"
"481320","48132000005"
"481420","48142000004"
"481620","48162000002"
"481710","48171000003"
"481720","48172000001"
"481730","48173000009"
"481810","48181000002"
"481820","48182000000"
"481830","48183000008"
"481850","48185000003"
"481910","48191000001"
"481920","48192000009"
"481930","48193000007"
"481940","48194000005"
"481950","48195000002"
"481960","48196000000"
"482020","48202000006"
"482030","48203000004"
"482040","48204000002"
"482090","48209000001"
"482110","48211000007"
"482190","48219000000"
"482210","48221000006"
"482290","48229000009"
"482320","48232000003"
"482340","48234000009"
"482361","48236100003"
"482369","48236900005"
"482370","48237000002"
"490110","49011000000"
"490191","49019100002"
"490210","49021000009"
"490290","49029000002"
"490400","49040000009"
"490520","49052000004"
"490590","49059000009"
"490600","49060000007"
"490810","49081000003"
"490890","49089000006"
"491000","49100000001"
"491110","49111000008"
"491199","49119900002"
"500100","50010000009"
"500200","50020000008"
"500500","50050000005"
"500720","50072000009"
"500790","50079000004"
"510111","51011100005"
"510119","51011900007"
"510121","51012100003"
"510129","51012900005"
"510130","51013000002"
"510310","51031000004"
"510320","51032000002"
"510330","51033000000"
"510400","51040000005"
"510510","51051000002"
"510521","51052100009"
"510529","51052900001"
"510531","51053100007"
"510539","51053900009"
"510540","51054000006"
"510610","51061000001"
"510620","51062000009"
"510710","51071000000"
"510720","51072000008"
"510810","51081000009"
"510820","51082000007"
"510910","51091000008"
"510990","51099000001"
"511000","51100000007"
"511111","51111100003"
"511119","51111900005"
"511120","51112000002"
"511130","51113000000"
"511190","51119000007"
"511211","51121100002"
"511219","51121900004"
"511220","51122000001"
"511230","51123000009"
"511290","51129000006"
"511300","51130000004"
"520100","52010000007"
"520210","52021000004"
"520291","52029100006"
"520299","52029900008"
"520300","52030000005"
"520411","52041100001"
"520419","52041900003"
"520420","52042000000"
"520710","52071000009"
"520790","52079000002"
"520811","52081100007"
"520812","52081200006"
"520813","52081300005"
"520819","52081900009"
"520821","52082100005"
"520822","52082200004"
"520823","52082300003"
"520829","52082900007"
"520831","52083100003"
"520832","52083200002"
"520833","52083300001"
"520839","52083900005"
"520841","52084100001"
"520842","52084200000"
"520843","52084300009"
"520849","52084900003"
"520851","52085100008"
"520852","52085200007"
"520911","52091100006"
"520912","52091200005"
"520919","52091900008"
"520921","52092100004"
"520922","52092200003"
"520929","52092900006"
"520931","52093100002"
"520932","52093200001"
"520939","52093900004"
"520941","52094100000"
"520942","52094200009"
"520943","52094300008"
"520949","52094900002"
"520951","52095100007"
"520952","52095200006"
"520959","52095900009"
"521011","52101100003"
"521021","52102100001"
"521031","52103100009"
"521032","52103200008"
"521039","52103900001"
"521041","52104100007"
"521051","52105100004"
"521111","52111100002"
"521112","52111200001"
"521119","52111900004"
"521131","52113100008"
"521132","52113200007"
"521139","52113900000"
"521141","52114100006"
"521142","52114200005"
"521143","52114300004"
"521149","52114900008"
"521151","52115100003"
"521152","52115200002"
"521159","52115900005"
"521211","52121100001"
"521212","52121200000"
"521213","52121300009"
"521214","52121400008"
"521215","52121500007"
"521221","52122100009"
"521222","52122200008"
"521223","52122300007"
"521224","52122400006"
"521225","52122500005"
"530110","53011000004"
"530121","53012100001"
"530129","53012900003"
"530130","53013000000"
"530210","53021000003"
"530290","53029000006"
"530390","53039000005"
"530610","53061000009"
"530620","53062000007"
"530810","53081000007"
"530820","53082000005"
"530911","53091100005"
"530919","53091900007"
"530921","53092100003"
"530929","53092900005"
"531010","53101000003"
"531090","53109000006"
"540120","54012000001"
"540211","54021100001"
"540219","54021900003"
"540220","54022000000"
"540231","54023100007"
"540232","54023200006"
"540233","54023300005"
"540234","54023400004"
"540239","54023900009"
"540245","54024500001"
"540246","54024600000"
"540247","54024700009"
"540248","54024800008"
"540251","54025100002"
"540252","54025200001"
"540253","54025300000"
"540259","54025900004"
"540261","54026100000"
"540262","54026200009"
"540263","54026300008"
"540269","54026900002"
"540310","54031000001"
"540720","54072000005"
"540730","54073000003"
"540742","54074200009"
"540743","54074300008"
"540744","54074400007"
"540752","54075200006"
"540753","54075300005"
"540754","54075400004"
"540773","54077300001"
"540774","54077400000"
"540782","54078200000"
"540783","54078300009"
"540784","54078400008"
"540792","54079200008"
"540793","54079300007"
"540794","54079400006"
"540810","54081000006"
"540822","54082200002"
"540823","54082300001"
"540824","54082400000"
"540832","54083200000"
"540833","54083300009"
"540834","54083400008"
"550111","55011100001"
"550119","55011900003"
"550120","55012000000"
"550130","55013000008"
"550140","55014000006"
"550190","55019000005"
"550210","55021000001"
"550290","55029000004"
"550311","55031100009"
"550319","55031900001"
"550320","55032000008"
"550330","55033000006"
"550340","55034000004"
"550410","55041000009"
"550490","55049000002"
"550510","55051000008"
"550520","55052000006"
"550610","55061000007"
"550620","55062000005"
"550630","55063000003"
"550640","55064000001"
"550690","55069000000"
"550700","55070000008"
"550810","55081000005"
"550820","55082000003"
"550911","55091100003"
"550912","55091200002"
"550921","55092100001"
"550922","55092200000"
"550931","55093100009"
"550932","55093200008"
"550941","55094100007"
"550942","55094200006"
"550951","55095100004"
"550952","55095200003"
"550953","55095300002"
"550959","55095900006"
"550961","55096100002"
"550962","55096200001"
"550969","55096900004"
"550991","55099100006"
"550992","55099200005"
"550999","55099900008"
"551011","55101100000"
"551012","55101200009"
"551020","55102000009"
"551030","55103000007"
"551090","55109000004"
"551110","55111000000"
"551120","55112000008"
"551130","55113000006"
"551219","55121900000"
"551229","55122900008"
"551299","55129900003"
"551321","55132100005"
"551329","55132900007"
"551331","55133100003"
"551341","55134100001"
"551421","55142100004"
"551422","55142200003"
"551423","55142300002"
"551429","55142900006"
"551441","55144100000"
"551442","55144200009"
"551443","55144300008"
"551449","55144900002"
"551612","55161200003"
"551613","55161300002"
"551614","55161400001"
"551622","55162200001"
"551623","55162300000"
"551624","55162400009"
"551632","55163200009"
"551633","55163300008"
"551634","55163400007"
"551642","55164200007"
"551643","55164300006"
"551644","55164400005"
"551692","55169200006"
"551693","55169300005"
"551694","55169400004"
"560210","56021000000"
"560221","56022100007"
"560229","56022900009"
"560721","56072100002"
"560729","56072900004"
"560741","56074100008"
"560749","56074900000"
"560750","56075000006"
"560811","56081100003"
"560819","56081900005"
"560890","56089000007"
"570110","57011000000"
"570210","57021000009"
"570220","57022000007"
"570231","57023100004"
"570232","57023200003"
"570241","57024100002"
"570242","57024200001"
"570291","57029100001"
"570292","57029200000"
"570310","57031000008"
"570321","57032100005"
"570329","57032900007"
"570331","57033100003"
"570339","57033900005"
"580110","58011000009"
"580121","58012100006"
"580122","58012200005"
"580123","58012300004"
"580126","58012600001"
"580131","58013100004"
"580132","58013200003"
"580133","58013300002"
"580136","58013600009"
"580421","58042100003"
"580631","58063190000"
"580640","58064000008"
"581010","58101000008"
"581091","58109100000"
"581092","58109200009"
"590210","59021000007"
"590220","59022000005"
"590290","59029000000"
"590410","59041000005"
"590800","59080000003"
"590900","59090000002"
"591000","59100000009"
"591120","59112000004"
"591131","59113100001"
"591132","59113200000"
"591140","59114000000"
"600121","60012100002"
"600122","60012200001"
"600191","60019100007"
"600192","60019200006"
"600199","60019900009"
"600310","60031000003"
"600320","60032000001"
"600330","60033000009"
"600340","60034000007"
"600522","60052200007"
"600523","60052300006"
"600524","60052400005"
"600537","60053700000"
"600538","60053800009"
"600539","60053900008"
"600542","60054200003"
"600543","60054300002"
"600544","60054400001"
"600610","60061000000"
"600622","60062200006"
"600623","60062300005"
"600624","60062400004"
"600632","60063200004"
"600633","60063300003"
"600634","60063400002"
"600642","60064200002"
"600643","60064300001"
"600644","60064400000"
"610120","61012000002"
"610130","61013000000"
"610210","61021000003"
"610220","61022000001"
"610230","61023000009"
"610322","61032200008"
"610323","61032300007"
"610331","61033100007"
"610332","61033200006"
"610333","61033300005"
"610413","61041300008"
"610422","61042200007"
"610423","61042300006"
"610431","61043100006"
"610432","61043200005"
"610433","61043300004"
"610441","61044100004"
"610442","61044200003"
"610443","61044300002"
"610444","61044400001"
"610451","61045100001"
"610452","61045200000"
"610453","61045300009"
"610510","61051000000"
"610520","61052000008"
"610610","61061000009"
"610620","61062000007"
"610711","61071100007"
"610712","61071200006"
"610721","61072100005"
"610722","61072200004"
"610791","61079100000"
"610811","61081100006"
"610821","61082100004"
"610822","61082200003"
"610831","61083100002"
"610832","61083200001"
"610891","61089100009"
"610892","61089200008"
"610910","61091000006"
"611011","61101100002"
"611012","61101200001"
"611019","61101900004"
"611020","61102000001"
"611030","61103000009"
"611120","61112000000"
"611130","61113000008"
"611211","61121100000"
"611212","61121200009"
"611231","61123100006"
"611239","61123900008"
"611241","61124100004"
"611249","61124900006"
"611300","61130000002"
"611420","61142000007"
"611430","61143000005"
"611521","61152100005"
"611522","61152200004"
